Updated,Type,Module,Source,F/P,Data
2024-05-12 01:59:42,AFFILIATE_EMAILADDR,sfp_email,"
ID ccTLD whois server
Please see 'whois -h whois.id help' for usage.

Domain ID: PANDI-DO6475474
Domain Name: googleusercontent.my.id
Created On: 2022-05-10 08:30:07
Last Updated On: 2024-05-09 06:14:01 
Expiration Date: 2025-05-10 23:59:59 
Status: ok

====================================================
Sponsoring Registrar Organization: PT Cloud Hosting Indonesia
Sponsoring Registrar URL: https://idcloudhost.co.id
Sponsoring Registrar Street: Sentral Senayan 2 lt. 16  
Sponsoring Registrar City: Jakarta Pusat
Sponsoring Registrar State/Province: DKI Jakarta
Sponsoring Registrar Postal Code: 10270
Sponsoring Registrar Country: ID
Sponsoring Registrar Phone: 02140000995
Sponsoring Registrar Email: care@idcloudhost.co.id
Name Server: autumn.ns.cloudflare.com
Name Server: rob.ns.cloudflare.com
DNSSEC: Unsigned

Abuse Domain Report https://pandi.id/domain-abuse-form/?lang=en
For more information on Whois status codes, please visit https://www.icann.org/resources/pages/epp-status-codes-2014-06-16-en
",0,care@idcloudhost.co.id
2024-05-12 01:53:33,CO_HOSTED_SITE,sfp_hackertarget,104.154.130.23,0,cisouthwest.co.uk
2024-05-12 02:00:56,CO_HOSTED_SITE_DOMAIN,sfp_dnsresolve,cisouthwest.co.uk,0,cisouthwest.co.uk
2024-05-12 02:07:40,CO_HOSTED_SITE_DOMAIN,sfp_dnsresolve,www.cisouthwest.co.uk,0,cisouthwest.co.uk
2024-05-12 01:53:33,CO_HOSTED_SITE,sfp_hackertarget,104.154.130.23,0,cleansuitedorm.com
2024-05-12 02:01:03,CO_HOSTED_SITE_DOMAIN,sfp_dnsresolve,cleansuitedorm.com,0,cleansuitedorm.com
2024-05-12 02:07:43,CO_HOSTED_SITE_DOMAIN,sfp_dnsresolve,www.cleansuitehotel.com,0,cleansuitehotel.com
2024-05-12 01:53:33,CO_HOSTED_SITE,sfp_hackertarget,104.154.130.23,0,cleanworksmedical.com
2024-05-12 02:01:11,CO_HOSTED_SITE_DOMAIN,sfp_dnsresolve,cleanworksmedical.com,0,cleanworksmedical.com
2024-05-12 02:06:06,AFFILIATE_EMAILADDR,sfp_email,"Domain Name: thegloryzone.org
Registry Domain ID: 01f14107e20549e2a3c0a37ec844c4ee-LROR
Registrar WHOIS Server: http://whois.domain.com
Registrar URL: http://www.domain.com
Updated Date: 2023-09-18T13:25:50Z
Creation Date: 2005-09-28T03:45:37Z
Registry Expiry Date: 2024-09-28T03:45:37Z
Registrar: Domain.com, LLC
Registrar IANA ID: 886
Registrar Abuse Contact Email: compliance@domain-inc.net
Registrar Abuse Contact Phone: +1.6022262389
Domain Status: ok https://icann.org/epp#ok
Registry Registrant ID: REDACTED FOR PRIVACY
Registrant Name: REDACTED FOR PRIVACY
Registrant Organization: Glory Solutions LLC
Registrant Street: REDACTED FOR PRIVACY
Registrant City: REDACTED FOR PRIVACY
Registrant State/Province: Arizona
Registrant Postal Code: REDACTED FOR PRIVACY
Registrant Country: US
Registrant Phone: REDACTED FOR PRIVACY
Registrant Phone Ext: REDACTED FOR PRIVACY
Registrant Fax: REDACTED FOR PRIVACY
Registrant Fax Ext: REDACTED FOR PRIVACY
Registrant Email: Please query the RDDS service o",0,compliance@domain-inc.net
2024-05-12 01:53:33,CO_HOSTED_SITE,sfp_hackertarget,104.154.130.23,0,controlvexposed.com
2024-05-12 02:01:21,CO_HOSTED_SITE_DOMAIN,sfp_dnsresolve,controlvexposed.com,0,controlvexposed.com
2024-05-12 02:01:26,CO_HOSTED_SITE_DOMAIN,sfp_dnsresolve,controlvexposed.net,0,controlvexposed.net
2024-05-12 01:53:33,CO_HOSTED_SITE,sfp_hackertarget,104.154.130.23,0,controlvexposed.net
2024-05-12 01:53:33,CO_HOSTED_SITE,sfp_hackertarget,104.154.130.23,0,controlvsexposed.com
2024-05-12 02:01:36,CO_HOSTED_SITE_DOMAIN,sfp_dnsresolve,controlvsexposed.com,0,controlvsexposed.com
2024-05-12 01:53:33,CO_HOSTED_SITE,sfp_hackertarget,104.154.130.23,0,controlvsexposed.info
2024-05-12 02:01:42,CO_HOSTED_SITE_DOMAIN,sfp_dnsresolve,controlvsexposed.info,0,controlvsexposed.info
2024-05-12 01:53:33,CO_HOSTED_SITE,sfp_hackertarget,104.154.130.23,0,controlvsexposed.net
2024-05-12 02:01:48,CO_HOSTED_SITE_DOMAIN,sfp_dnsresolve,controlvsexposed.net,0,controlvsexposed.net
2024-05-12 01:53:34,CO_HOSTED_SITE,sfp_hackertarget,104.154.130.23,0,controlvsexposed.org
2024-05-12 02:01:53,CO_HOSTED_SITE_DOMAIN,sfp_dnsresolve,controlvsexposed.org,0,controlvsexposed.org
2024-05-12 01:53:34,CO_HOSTED_SITE,sfp_hackertarget,104.154.130.23,0,cwmedical.wpengine.com
2024-05-12 02:06:15,AFFILIATE_EMAILADDR,sfp_email,"   Domain Name: MIDTOWNENDODONTISTNYC.COM
   Registry Domain ID: 2400576572_DOMAIN_COM-VRSN
   Registrar WHOIS Server: whois.ionos.com
   Registrar URL: http://www.ionos.com
   Updated Date: 2023-06-11T07:27:36Z
   Creation Date: 2019-06-10T16:04:29Z
   Registry Expiry Date: 2024-06-10T16:04:29Z
   Registrar: IONOS SE
   Registrar IANA ID: 83
   Registrar Abuse Contact Email: abuse@ionos.com
   Registrar Abuse Contact Phone: +1.6105601459
   Domain Status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited
   Name Server: NS1058.UI-DNS.BIZ
   Name Server: NS1077.UI-DNS.DE
   Name Server: NS1094.UI-DNS.COM
   Name Server: NS1120.UI-DNS.ORG
   DNSSEC: unsigned
   URL of the ICANN Whois Inaccuracy Complaint Form: https://www.icann.org/wicf/
>>> Last update of whois database: 2024-05-12T06:06:00Z <<<

For more information on Whois status codes, please visit https://icann.org/epp

NOTICE: The expiration date displayed in this record is the date the
registrar's sponsorshi",0,dataprivacyprotected@ionos.de
2024-05-12 01:59:51,AFFILIATE_EMAILADDR,sfp_email,"   Domain Name: 172NYCDENTAL.COM
   Registry Domain ID: 2520133936_DOMAIN_COM-VRSN
   Registrar WHOIS Server: whois.ionos.com
   Registrar URL: http://www.ionos.com
   Updated Date: 2024-04-30T07:26:00Z
   Creation Date: 2020-04-29T17:59:38Z
   Registry Expiry Date: 2025-04-29T17:59:38Z
   Registrar: IONOS SE
   Registrar IANA ID: 83
   Registrar Abuse Contact Email: abuse@ionos.com
   Registrar Abuse Contact Phone: +1.6105601459
   Domain Status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited
   Name Server: NS1054.UI-DNS.BIZ
   Name Server: NS1055.UI-DNS.ORG
   Name Server: NS1067.UI-DNS.DE
   Name Server: NS1074.UI-DNS.COM
   DNSSEC: unsigned
   URL of the ICANN Whois Inaccuracy Complaint Form: https://www.icann.org/wicf/
>>> Last update of whois database: 2024-05-12T05:59:31Z <<<

For more information on Whois status codes, please visit https://icann.org/epp

NOTICE: The expiration date displayed in this record is the date the
registrar's sponsorship of the ",0,dataprivacyprotected@ionos.de
2024-05-12 01:59:01,AFFILIATE_EMAILADDR,sfp_email,"   Domain Name: LIPNERENDO.COM
   Registry Domain ID: 1836514976_DOMAIN_COM-VRSN
   Registrar WHOIS Server: whois.ionos.com
   Registrar URL: http://www.ionos.com
   Updated Date: 2023-11-23T08:43:49Z
   Creation Date: 2013-11-22T21:08:07Z
   Registry Expiry Date: 2024-11-22T21:08:07Z
   Registrar: IONOS SE
   Registrar IANA ID: 83
   Registrar Abuse Contact Email: abuse@ionos.com
   Registrar Abuse Contact Phone: +1.6105601459
   Domain Status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited
   Name Server: NS1040.UI-DNS.DE
   Name Server: NS1051.UI-DNS.COM
   Name Server: NS1072.UI-DNS.BIZ
   Name Server: NS1083.UI-DNS.ORG
   DNSSEC: unsigned
   URL of the ICANN Whois Inaccuracy Complaint Form: https://www.icann.org/wicf/
>>> Last update of whois database: 2024-05-12T05:54:56Z <<<

For more information on Whois status codes, please visit https://icann.org/epp

NOTICE: The expiration date displayed in this record is the date the
registrar's sponsorship of the do",0,dataprivacyprotected@ionos.de
2024-05-12 01:53:34,CO_HOSTED_SITE,sfp_hackertarget,104.154.130.23,0,dentarmor.net
2024-05-12 02:02:07,CO_HOSTED_SITE_DOMAIN,sfp_dnsresolve,dentarmor.net,0,dentarmor.net
2024-05-12 02:06:52,CO_HOSTED_SITE_DOMAIN,sfp_dnsresolve,secure.dentarmor.net,0,dentarmor.net
2024-05-12 02:06:24,AFFILIATE_EMAILADDR,sfp_email,"   Domain Name: MWSBF.COM
   Registry Domain ID: 124892470_DOMAIN_COM-VRSN
   Registrar WHOIS Server: whois.networksolutions.com
   Registrar URL: http://networksolutions.com
   Updated Date: 2019-07-11T18:29:50Z
   Creation Date: 2004-07-15T18:46:25Z
   Registry Expiry Date: 2024-07-15T18:46:25Z
   Registrar: Network Solutions, LLC
   Registrar IANA ID: 2
   Registrar Abuse Contact Email: domain.operations@web.com
   Registrar Abuse Contact Phone: +1.8777228662
   Domain Status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited
   Name Server: NS81.WORLDNIC.COM
   Name Server: NS82.WORLDNIC.COM
   DNSSEC: unsigned
   URL of the ICANN Whois Inaccuracy Complaint Form: https://www.icann.org/wicf/
>>> Last update of whois database: 2024-05-12T06:06:00Z <<<

For more information on Whois status codes, please visit https://icann.org/epp

NOTICE: The expiration date displayed in this record is the date the
registrar's sponsorship of the domain name registration in the regi",0,domain.operations@web.com
2024-05-12 02:07:14,AFFILIATE_EMAILADDR,sfp_email,"   Domain Name: STATESMANBIZ.COM
   Registry Domain ID: 678881_DOMAIN_COM-VRSN
   Registrar WHOIS Server: whois.networksolutions.com
   Registrar URL: http://networksolutions.com
   Updated Date: 2023-10-18T19:08:18Z
   Creation Date: 1997-12-11T05:00:00Z
   Registry Expiry Date: 2026-12-10T05:00:00Z
   Registrar: Network Solutions, LLC
   Registrar IANA ID: 2
   Registrar Abuse Contact Email: domain.operations@web.com
   Registrar Abuse Contact Phone: +1.8777228662
   Domain Status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited
   Name Server: NS63.WORLDNIC.COM
   Name Server: NS64.WORLDNIC.COM
   DNSSEC: signedDelegation
   DNSSEC DS Data: 38578 13 2 EFBF90ED069B5C541EF710A84B3C82C8841D95726776AA66C5CD2405415CB241
   DNSSEC DS Data: 38578 13 1 C9A89C06DA63CD9DE0864C98DE2F09BC1C01C463
   DNSSEC DS Data: 38578 13 4 3BD20FA04C3763A606C367C79B0C7298AB8099DEC60EE7BD319A99EF91FF79841FECEC7A2E31C4C7550B7143B00E4918
   URL of the ICANN Whois Inaccuracy Complaint Form: htt",0,domain.operations@web.com
2024-05-12 02:07:09,AFFILIATE_EMAILADDR,sfp_email,"   Domain Name: SIMPADIANCONSULTING.COM
   Registry Domain ID: 118672819_DOMAIN_COM-VRSN
   Registrar WHOIS Server: whois.networksolutions.com
   Registrar URL: http://networksolutions.com
   Updated Date: 2024-02-29T07:03:24Z
   Creation Date: 2004-04-29T14:24:07Z
   Registry Expiry Date: 2026-04-29T14:24:07Z
   Registrar: Network Solutions, LLC
   Registrar IANA ID: 2
   Registrar Abuse Contact Email: domain.operations@web.com
   Registrar Abuse Contact Phone: +1.8777228662
   Domain Status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited
   Name Server: NS1.NO-IP.COM
   Name Server: NS2.NO-IP.COM
   Name Server: NS3.NO-IP.COM
   Name Server: NS4.NO-IP.COM
   Name Server: NS5.NO-IP.COM
   DNSSEC: unsigned
   URL of the ICANN Whois Inaccuracy Complaint Form: https://www.icann.org/wicf/
>>> Last update of whois database: 2024-05-12T06:06:47Z <<<

For more information on Whois status codes, please visit https://icann.org/epp

NOTICE: The expiration date displayed ",0,domain.operations@web.com
2024-05-12 02:07:06,AFFILIATE_EMAILADDR,sfp_email,"   Domain Name: SHELBYBLACKSTOCK.COM
   Registry Domain ID: 1639036384_DOMAIN_COM-VRSN
   Registrar WHOIS Server: whois.networksolutions.com
   Registrar URL: http://networksolutions.com
   Updated Date: 2020-12-09T09:30:27Z
   Creation Date: 2011-02-07T22:02:02Z
   Registry Expiry Date: 2026-02-07T22:02:02Z
   Registrar: Network Solutions, LLC
   Registrar IANA ID: 2
   Registrar Abuse Contact Email: domain.operations@web.com
   Registrar Abuse Contact Phone: +1.8777228662
   Domain Status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited
   Name Server: NS49.WORLDNIC.COM
   Name Server: NS50.WORLDNIC.COM
   DNSSEC: unsigned
   URL of the ICANN Whois Inaccuracy Complaint Form: https://www.icann.org/wicf/
>>> Last update of whois database: 2024-05-12T06:06:47Z <<<

For more information on Whois status codes, please visit https://icann.org/epp

NOTICE: The expiration date displayed in this record is the date the
registrar's sponsorship of the domain name registration",0,domain.operations@web.com
2024-05-12 02:05:08,AFFILIATE_EMAILADDR,sfp_email,"Domain Name: littlevillagedaycare.org
Registry Domain ID: 1db0f841a2a44142929726fc95e1f832-LROR
Registrar WHOIS Server: whois.tucows.com
Registrar URL: http://www.tucows.com
Updated Date: 2023-12-07T08:30:56Z
Creation Date: 2011-12-02T17:18:36Z
Registry Expiry Date: 2025-12-02T17:18:36Z
Registrar: Tucows Domains Inc.
Registrar IANA ID: 69
Registrar Abuse Contact Email: domainabuse@tucows.com
Registrar Abuse Contact Phone: +1.4165350123
Domain Status: ok https://icann.org/epp#ok
Registry Registrant ID: REDACTED FOR PRIVACY
Registrant Name: REDACTED FOR PRIVACY
Registrant Organization: Contact Privacy Inc. Customer 0129579333
Registrant Street: REDACTED FOR PRIVACY
Registrant City: REDACTED FOR PRIVACY
Registrant State/Province: ON
Registrant Postal Code: REDACTED FOR PRIVACY
Registrant Country: CA
Registrant Phone: REDACTED FOR PRIVACY
Registrant Phone Ext: REDACTED FOR PRIVACY
Registrant Fax: REDACTED FOR PRIVACY
Registrant Fax Ext: REDACTED FOR PRIVACY
Registrant Email: Please query t",0,domainabuse@tucows.com
2024-05-12 01:53:34,CO_HOSTED_SITE,sfp_hackertarget,104.154.130.23,0,ecocarpro.com
2024-05-12 02:02:14,CO_HOSTED_SITE_DOMAIN,sfp_dnsresolve,ecocarpro.com,0,ecocarpro.com
2024-05-12 02:07:43,CO_HOSTED_SITE_DOMAIN,sfp_dnsresolve,www.ecocarpro.com,0,ecocarpro.com
2024-05-12 01:53:34,CO_HOSTED_SITE,sfp_hackertarget,104.154.130.23,0,ecoproproducts.com
2024-05-12 02:02:17,CO_HOSTED_SITE_DOMAIN,sfp_dnsresolve,ecoproproducts.com,0,ecoproproducts.com
2024-05-12 02:02:22,CO_HOSTED_SITE_DOMAIN,sfp_dnsresolve,elasity.io,0,elasity.io
2024-05-12 01:53:34,CO_HOSTED_SITE,sfp_hackertarget,104.154.130.23,0,elasity.io
2024-05-12 01:53:34,CO_HOSTED_SITE,sfp_hackertarget,104.154.130.23,0,extremeautoprotect.com
2024-05-12 02:02:30,CO_HOSTED_SITE_DOMAIN,sfp_dnsresolve,extremeautoprotect.com,0,extremeautoprotect.com
2024-05-12 01:53:34,CO_HOSTED_SITE,sfp_hackertarget,104.154.130.23,0,extremeautoprotect.net
2024-05-12 02:02:38,CO_HOSTED_SITE_DOMAIN,sfp_dnsresolve,extremeautoprotect.net,0,extremeautoprotect.net
2024-05-12 02:02:46,CO_HOSTED_SITE_DOMAIN,sfp_dnsresolve,extremeautoprotection.com,0,extremeautoprotection.com
2024-05-12 01:53:34,CO_HOSTED_SITE,sfp_hackertarget,104.154.130.23,0,extremeautoprotection.com
2024-05-12 01:53:34,CO_HOSTED_SITE,sfp_hackertarget,104.154.130.23,0,firstflight.wpengine.com
2024-05-12 02:07:47,CO_HOSTED_SITE_DOMAIN,sfp_dnsresolve,www.getthedefender.com,0,getthedefender.com
2024-05-12 01:53:04,CO_HOSTED_SITE,sfp_robtex,104.154.130.23,0,getthedefender.com
2024-05-12 01:53:34,CO_HOSTED_SITE,sfp_hackertarget,104.154.130.23,0,getthedefender.com
2024-05-12 01:54:35,CO_HOSTED_SITE_DOMAIN,sfp_dnsresolve,getthedefender.com,0,getthedefender.com
2024-05-12 01:53:34,CO_HOSTED_SITE,sfp_hackertarget,104.154.130.23,0,ggdigitalmedia.com
2024-05-12 02:03:06,CO_HOSTED_SITE_DOMAIN,sfp_dnsresolve,ggdigitalmedia.com,0,ggdigitalmedia.com
2024-05-12 02:07:06,AFFILIATE_EMAILADDR,sfp_email,"   Domain Name: SHELBYBLACKSTOCK.COM
   Registry Domain ID: 1639036384_DOMAIN_COM-VRSN
   Registrar WHOIS Server: whois.networksolutions.com
   Registrar URL: http://networksolutions.com
   Updated Date: 2020-12-09T09:30:27Z
   Creation Date: 2011-02-07T22:02:02Z
   Registry Expiry Date: 2026-02-07T22:02:02Z
   Registrar: Network Solutions, LLC
   Registrar IANA ID: 2
   Registrar Abuse Contact Email: domain.operations@web.com
   Registrar Abuse Contact Phone: +1.8777228662
   Domain Status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited
   Name Server: NS49.WORLDNIC.COM
   Name Server: NS50.WORLDNIC.COM
   DNSSEC: unsigned
   URL of the ICANN Whois Inaccuracy Complaint Form: https://www.icann.org/wicf/
>>> Last update of whois database: 2024-05-12T06:06:47Z <<<

For more information on Whois status codes, please visit https://icann.org/epp

NOTICE: The expiration date displayed in this record is the date the
registrar's sponsorship of the domain name registration",0,gh8mz6ch2x8@networksolutionsprivateregistration.com
2024-05-12 01:53:34,CO_HOSTED_SITE,sfp_hackertarget,104.154.130.23,0,goodwaygps.wpengine.com
2024-05-12 01:58:43,AFFILIATE_EMAILADDR,sfp_email,"{'prefix': '104.154.128.0/19', 'ip': '104.154.128.0', 'cidr': 19, 'asns': [{'asn': 15169, 'name': 'GOOGLE', 'description': 'Google LLC', 'country_code': 'US', 'prefix_upstreams': [{'asn': 1239, 'name': 'SPRINTLINK', 'description': 'Sprint', 'country_code': 'US'}, {'asn': 2497, 'name': 'IIJ', 'description': 'Internet Initiative Japan Inc.', 'country_code': 'JP'}, {'asn': 3356, 'name': 'LEVEL3', 'description': 'Level 3 Parent, LLC', 'country_code': 'US'}, {'asn': 7018, 'name': 'ATT-INTERNET4', 'description': 'AT&T Services, Inc.', 'country_code': 'US'}, {'asn': 3257, 'name': 'GTT-BACKBONE', 'description': 'GTT', 'country_code': 'US'}, {'asn': 2914, 'name': 'NTT-LTD-2914', 'description': 'NTT America, Inc.', 'country_code': 'US'}, {'asn': 6939, 'name': 'HURRICANE', 'description': 'Hurricane Electric LLC', 'country_code': 'US'}, {'asn': 1299, 'name': 'TWELVE99', 'description': 'Arelion, f/k/a Telia Carrier', 'country_code': 'SE'}]}], 'name': 'GOOGLE-CLOUD', 'description_short': 'Google LLC', 'description_full': [",0,google-cloud-compliance@google.com
2024-05-12 01:57:48,AFFILIATE_EMAILADDR,sfp_email,"{'prefix': '104.154.128.0/20', 'ip': '104.154.128.0', 'cidr': 20, 'asns': [{'asn': 396982, 'name': 'GOOGLE-CLOUD-PLATFORM', 'description': 'Google LLC', 'country_code': 'US', 'prefix_upstreams': [{'asn': 15169, 'name': 'GOOGLE', 'description': 'Google LLC', 'country_code': 'US'}]}], 'name': 'GOOGLE-CLOUD', 'description_short': 'Google LLC', 'description_full': ['Google LLC'], 'email_contacts': ['google-cloud-compliance@google.com', 'arin-contact@google.com'], 'abuse_contacts': ['google-cloud-compliance@google.com'], 'owner_address': ['1600 Amphitheatre Parkway', 'Mountain View', 'CA', '94043', 'US'], 'country_codes': {'whois_country_code': 'US', 'rir_allocation_country_code': None, 'maxmind_country_code': None}, 'rir_allocation': {'rir_name': 'ARIN', 'country_code': None, 'ip': '104.154.0.0', 'cidr': 15, 'prefix': '104.154.0.0/15', 'date_allocated': '2014-07-09 00:00:00', 'allocation_status': 'allocated'}, 'iana_assignment': {'assignment_status': 'assigned', 'description': 'Assigned by ARIN', 'whois_server': ",0,google-cloud-compliance@google.com
2024-05-12 01:59:15,AFFILIATE_EMAILADDR,sfp_email,"{'prefix': '104.154.0.0/15', 'ip': '104.154.0.0', 'cidr': 15, 'asns': [{'asn': 15169, 'name': 'GOOGLE', 'description': 'Google LLC', 'country_code': 'US', 'prefix_upstreams': [{'asn': 7018, 'name': 'ATT-INTERNET4', 'description': 'AT&T Services, Inc.', 'country_code': 'US'}, {'asn': 1299, 'name': 'TWELVE99', 'description': 'Arelion, f/k/a Telia Carrier', 'country_code': 'SE'}, {'asn': 2497, 'name': 'IIJ', 'description': 'Internet Initiative Japan Inc.', 'country_code': 'JP'}, {'asn': 3356, 'name': 'LEVEL3', 'description': 'Level 3 Parent, LLC', 'country_code': 'US'}, {'asn': 1239, 'name': 'SPRINTLINK', 'description': 'Sprint', 'country_code': 'US'}, {'asn': 6939, 'name': 'HURRICANE', 'description': 'Hurricane Electric LLC', 'country_code': 'US'}, {'asn': 2914, 'name': 'NTT-LTD-2914', 'description': 'NTT America, Inc.', 'country_code': 'US'}, {'asn': 3257, 'name': 'GTT-BACKBONE', 'description': 'GTT', 'country_code': 'US'}]}], 'name': 'GOOGLE-CLOUD', 'description_short': 'Google LLC', 'description_full': ['Goo",0,google-cloud-compliance@google.com
2024-05-12 01:55:56,AFFILIATE_EMAILADDR,sfp_email,"{'asn': 396982, 'name': 'GOOGLE-CLOUD-PLATFORM', 'description_short': 'Google LLC', 'description_full': ['Google LLC'], 'country_code': 'US', 'website': 'http://www.google.com', 'email_contacts': ['google-cloud-compliance@google.com', 'arin-contact@google.com'], 'abuse_contacts': ['google-cloud-compliance@google.com'], 'looking_glass': None, 'traffic_estimation': None, 'traffic_ratio': 'Not Disclosed', 'owner_address': ['1600 Amphitheatre Parkway', 'Mountain View', 'CA', '94043', 'US'], 'rir_allocation': {'rir_name': 'ARIN', 'country_code': 'US', 'date_allocated': '2018-08-15 00:00:00', 'allocation_status': 'assigned'}, 'iana_assignment': {'assignment_status': 'assigned', 'description': 'Assigned by ARIN', 'whois_server': 'whois.arin.net', 'date_assigned': None}, 'date_updated': '2024-05-02 07:12:43'}",0,google-cloud-compliance@google.com
2024-05-12 02:08:12,AFFILIATE_DOMAIN_NAME,sfp_dnsresolve,ns1.google.com,0,google.com
2024-05-12 02:08:12,AFFILIATE_DOMAIN_NAME,sfp_dnsresolve,ns1.google.com,0,google.com
2024-05-12 02:08:34,AFFILIATE_DOMAIN_NAME,sfp_dnsresolve,ns4.google.com,0,google.com
2024-05-12 02:08:25,AFFILIATE_DOMAIN_NAME,sfp_dnsresolve,ns3.google.com,0,google.com
2024-05-12 02:08:20,AFFILIATE_DOMAIN_NAME,sfp_dnsresolve,ns2.google.com,0,google.com
2024-05-12 01:55:32,SIMILARDOMAIN,sfp_tldsearch,23.130.154.104.bc.googleusercontent.com,0,googleusercontent.biz
2024-05-12 01:53:28,DOMAIN_NAME_PARENT,sfp_dnsresolve,23.130.154.104.bc.googleusercontent.com,0,googleusercontent.com
2024-05-12 01:54:07,RAW_DNS_RECORDS,sfp_hackertarget,googleusercontent.com,0,"googleusercontent.com.	60	IN	SOA	ns1.google.com. dns-admin.google.com. 632741710 900 900 1800 60
googleusercontent.com.	60	IN	SOA	ns1.google.com. dns-admin.google.com. 632741710 900 900 1800 60
googleusercontent.com.	60	IN	SOA	ns1.google.com. dns-admin.google.com. 632741710 900 900 1800 60
googleusercontent.com.	60	IN	SOA	ns1.google.com. dns-admin.google.com. 632741710 900 900 1800 60"
2024-05-12 01:54:47,RAW_DNS_RECORDS,sfp_dnsraw,googleusercontent.com,0,"googleusercontent.com. 3600 IN TXT ""v=spf1 include:_spf.google.com ?all"""
2024-05-12 01:54:47,RAW_DNS_RECORDS,sfp_dnsraw,googleusercontent.com,0,"googleusercontent.com. 86400 IN NS ns3.google.com.
googleusercontent.com. 86400 IN NS ns2.google.com.
googleusercontent.com. 86400 IN NS ns4.google.com.
googleusercontent.com. 86400 IN NS ns1.google.com."
2024-05-12 02:29:20,SIMILARDOMAIN,sfp_tldsearch,23.130.154.104.bc.googleusercontent.com,0,googleusercontent.cust.dev.thingdust.io
2024-05-12 01:57:49,SIMILARDOMAIN,sfp_tldsearch,23.130.154.104.bc.googleusercontent.com,0,googleusercontent.cz
2024-05-12 02:27:28,SIMILARDOMAIN,sfp_tldsearch,23.130.154.104.bc.googleusercontent.com,0,googleusercontent.ddns.net
2024-05-12 01:57:49,SIMILARDOMAIN,sfp_tldsearch,23.130.154.104.bc.googleusercontent.com,0,googleusercontent.de
2024-05-12 02:21:03,SIMILARDOMAIN,sfp_tldsearch,23.130.154.104.bc.googleusercontent.com,0,googleusercontent.duckdns.org
2024-05-12 02:17:06,SIMILARDOMAIN,sfp_tldsearch,23.130.154.104.bc.googleusercontent.com,0,googleusercontent.link
2024-05-12 01:59:22,SIMILARDOMAIN,sfp_tldsearch,23.130.154.104.bc.googleusercontent.com,0,googleusercontent.my.id
2024-05-12 02:27:12,SIMILARDOMAIN,sfp_tldsearch,23.130.154.104.bc.googleusercontent.com,0,googleusercontent.myiphost.com
2024-05-12 02:06:06,SIMILARDOMAIN,sfp_tldsearch,23.130.154.104.bc.googleusercontent.com,0,googleusercontent.nl
2024-05-12 02:17:26,SIMILARDOMAIN,sfp_tldsearch,23.130.154.104.bc.googleusercontent.com,0,googleusercontent.pics
2024-05-12 02:29:21,SIMILARDOMAIN,sfp_tldsearch,23.130.154.104.bc.googleusercontent.com,0,googleusercontent.reservd.disrec.thingdust.io
2024-05-12 02:17:42,SIMILARDOMAIN,sfp_tldsearch,23.130.154.104.bc.googleusercontent.com,0,googleusercontent.shop
2024-05-12 02:17:50,SIMILARDOMAIN,sfp_tldsearch,23.130.154.104.bc.googleusercontent.com,0,googleusercontent.top
2024-05-12 01:53:34,CO_HOSTED_SITE,sfp_hackertarget,104.154.130.23,0,graffretail.tv
2024-05-12 02:03:18,CO_HOSTED_SITE_DOMAIN,sfp_dnsresolve,graffretail.tv,0,graffretail.tv
2024-05-12 01:53:34,CO_HOSTED_SITE,sfp_hackertarget,104.154.130.23,0,grandmasboysmovers.com
2024-05-12 02:03:24,CO_HOSTED_SITE_DOMAIN,sfp_dnsresolve,grandmasboysmovers.com,0,grandmasboysmovers.com
2024-05-12 01:53:34,CO_HOSTED_SITE,sfp_hackertarget,104.154.130.23,0,guerrillaheadq.wpengine.com
2024-05-12 01:53:34,CO_HOSTED_SITE,sfp_hackertarget,104.154.130.23,0,guerrillaheadquarters.com
2024-05-12 02:03:34,CO_HOSTED_SITE_DOMAIN,sfp_dnsresolve,guerrillaheadquarters.com,0,guerrillaheadquarters.com
2024-05-12 01:53:34,CO_HOSTED_SITE,sfp_hackertarget,104.154.130.23,0,gwproduct.com
2024-05-12 02:03:40,CO_HOSTED_SITE_DOMAIN,sfp_dnsresolve,gwproduct.com,0,gwproduct.com
2024-05-12 01:53:34,CO_HOSTED_SITE,sfp_hackertarget,104.154.130.23,0,heatherashleay.wpengine.com
